Year;Course #;Course Name;Round;Hole;Fwy Width 250;Actual 250 Distance;Fwy Width 275;Actual 275 Distance;Fwy Width 300;Actual 300 Distance;Fwy Width 325;Actual 325 Distance;Fwy Width 350;Actual 350 Distance;Fwy Firmness;Grn Firmness;Grn Height;Rough Height;Fwy Height;Stimp;AM Wind Spd;AM Wind Dir;PM Wind Spd;PM Wind Dir;Scorecard Ydg;Actual Ydg;Par;Green Grass;Fwy. Grass;Tee Grass;Bunker Grass;Rough Grass;
2018;005;Pebble Beach GL; 2; 1;  19;  26;  18;  28;  19;  31;  13;  33;   0;   0;Medium;Medium;.11;2.00;.44;12.; Calm;C; 6 mph;IW;381;382;4;Poa annua;Perennial Ryegrass/Poa An;Perennial Ryegrass/Poa An;Unknown;Perennial Ryegrass/Poa An;
2018;005;Pebble Beach GL; 2; 2;  44;  26;  39;  29;  26;  31;  25;  34;  31;  36;Medium;Medium;.11;2.00;.44;12.; Calm;C; 6 mph;DW;502;517;5;Poa annua;Perennial Ryegrass/Poa An;Perennial Ryegrass/Poa An;Unknown;Perennial Ryegrass/Poa An;
2018;005;Pebble Beach GL; 2; 3;  60;  25;  31;  28;  32;  30;  31;  33;  23;  35;Medium;Medium;.11;2.00;.44;12.; Calm;C; 6 mph;DW;390;400;4;Poa annua;Perennial Ryegrass/Poa An;Perennial Ryegrass/Poa An;Unknown;Perennial Ryegrass/Poa An;
2018;005;Pebble Beach GL; 2; 4;  36;  27;  30;  29;   8;  32;   0;   0;   0;   0;Medium;Medium;.11;2.00;.44;12.; Calm;C; 6 mph;RL;331;347;4;Poa annua;Perennial Ryegrass/Poa An;Perennial Ryegrass/Poa An;Unknown;Perennial Ryegrass/Poa An;
2018;005;Pebble Beach GL; 2; 5;   0;   0;   0;   0;   0;   0;   0;   0;   0;   0;Medium;Medium;.11;2.00;.44;12.; Calm;C; 6 mph;IW;188;194;3;Poa annua;Perennial Ryegrass/Poa An;Perennial Ryegrass/Poa An;Unknown;Perennial Ryegrass/Poa An;
2018;005;Pebble Beach GL; 2; 6;  53;  25;  46;  27;  34;  30;  31;  32;  26;  35;Medium;Medium;.11;2.00;.44;12.; Calm;C; 6 mph;IW;513;528;5;Poa annua;Perennial Ryegrass/Poa An;Perennial Ryegrass/Poa An;Unknown;Perennial Ryegrass/Poa An;
2018;005;Pebble Beach GL; 2; 7;   0;   0;   0;   0;   0;   0;   0;   0;   0;   0;Medium;Medium;.11;2.00;.44;12.; Calm;C; 6 mph;LR;106;111;3;Poa annua;Perennial Ryegrass/Poa An;Perennial Ryegrass/Poa An;Unknown;Perennial Ryegrass/Poa An;
2018;005;Pebble Beach GL; 2; 8;  30;  25;   0;   0;   0;   0;   0;   0;  31;  35;Medium;Medium;.11;2.00;.44;12.; Calm;C; 6 mph;LR;418;420;4;Poa annua;Perennial Ryegrass/Poa An;Perennial Ryegrass/Poa An;Unknown;Perennial Ryegrass/Poa An;
2018;005;Pebble Beach GL; 2; 9;  45;  25;  37;  27;  37;  30;  50;  32;  33;  35;Medium;Medium;.11;2.00;.44;12.; Calm;C; 6 mph;RL;466;486;4;Poa annua;Perennial Ryegrass/Poa An;Perennial Ryegrass/Poa An;Unknown;Perennial Ryegrass/Poa An;
2018;005;Pebble Beach GL; 2;10;  43;  25;  39;  27;  45;  30;  50;  32;  33;  35;Medium;Medium;.11;2.00;.44;12.; Calm;C; 6 mph;RL;446;442;4;Poa annua;Perennial Ryegrass/Poa An;Perennial Ryegrass/Poa An;Unknown;Perennial Ryegrass/Poa An;
2018;005;Pebble Beach GL; 2;11;  47;  26;  45;  29;  38;  31;  24;  34;   0;   0;Medium;Medium;.11;2.00;.44;12.; Calm;C; 6 mph;RL;380;376;4;Poa annua;Perennial Ryegrass/Poa An;Perennial Ryegrass/Poa An;Unknown;Perennial Ryegrass/Poa An;
2018;005;Pebble Beach GL; 2;12;   0;   0;   0;   0;   0;   0;   0;   0;   0;   0;Medium;Medium;.11;2.00;.44;12.; Calm;C; 6 mph;RL;202;204;3;Poa annua;Perennial Ryegrass/Poa An;Perennial Ryegrass/Poa An;Unknown;Perennial Ryegrass/Poa An;
2018;005;Pebble Beach GL; 2;13;  40;  25;  30;  27;  25;  30;  25;  32;  17;  35;Medium;Medium;.11;2.00;.44;12.; Calm;C; 6 mph;RL;399;401;4;Poa annua;Perennial Ryegrass/Poa An;Perennial Ryegrass/Poa An;Unknown;Perennial Ryegrass/Poa An;
2018;005;Pebble Beach GL; 2;14;  32;  28;  52;  31;  48;  33;  45;  36;  39;  38;Medium;Medium;.11;2.00;.44;12.; Calm;C; 6 mph;DW;573;583;5;Poa annua;Perennial Ryegrass/Poa An;Perennial Ryegrass/Poa An;Unknown;Perennial Ryegrass/Poa An;
2018;005;Pebble Beach GL; 2;15;  38;  25;  44;  27;  41;  30;  37;  32;  28;  35;Medium;Medium;.11;2.00;.44;12.; Calm;C; 6 mph;LR;397;388;4;Poa annua;Perennial Ryegrass/Poa An;Perennial Ryegrass/Poa An;Unknown;Perennial Ryegrass/Poa An;
2018;005;Pebble Beach GL; 2;16;  42;  25;  26;  28;  26;  30;   0;   0;   0;   0;Medium;Medium;.11;2.00;.44;12.; Calm;C; 6 mph;DW;403;405;4;Poa annua;Perennial Ryegrass/Poa An;Perennial Ryegrass/Poa An;Unknown;Perennial Ryegrass/Poa An;
2018;005;Pebble Beach GL; 2;17;   0;   0;   0;   0;   0;   0;   0;   0;   0;   0;Medium;Medium;.11;2.00;.44;12.; Calm;C; 6 mph;LR;178;189;3;Poa annua;Perennial Ryegrass/Poa An;Perennial Ryegrass/Poa An;Unknown;Perennial Ryegrass/Poa An;
2018;005;Pebble Beach GL; 2;18;  44;  26;  41;  28;  48;  31;  47;  33;  39;  36;Medium;Medium;.11;2.00;.44;12.; Calm;C; 6 mph;LR;543;537;5;Poa annua;Perennial Ryegrass/Poa An;Perennial Ryegrass/Poa An;Unknown;Perennial Ryegrass/Poa An;
2018;005;Pebble Beach GL; 3; 1;  19;  26;  18;  28;  19;  31;  13;  33;   0;   0;Medium;Medium;.11;2.00;.44;12.; 8 mph;RL; 15 mph;RL;381;382;4;Poa annua;Perennial Ryegrass/Poa An;Perennial Ryegrass/Poa An;Unknown;Perennial Ryegrass/Poa An;
2018;005;Pebble Beach GL; 3; 2;  44;  26;  39;  29;  26;  31;  25;  34;  31;  36;Medium;Medium;.11;2.00;.44;12.; 8 mph;DW; 15 mph;DW;502;517;5;Poa annua;Perennial Ryegrass/Poa An;Perennial Ryegrass/Poa An;Unknown;Perennial Ryegrass/Poa An;
2018;005;Pebble Beach GL; 3; 3;  60;  25;  31;  28;  32;  30;  31;  33;  23;  35;Medium;Medium;.11;2.00;.44;12.; 8 mph;DW; 15 mph;DW;390;400;4;Poa annua;Perennial Ryegrass/Poa An;Perennial Ryegrass/Poa An;Unknown;Perennial Ryegrass/Poa An;
2018;005;Pebble Beach GL; 3; 4;  36;  27;  30;  29;   8;  32;   0;   0;   0;   0;Medium;Medium;.11;2.00;.44;12.; 8 mph;RL; 15 mph;RL;331;347;4;Poa annua;Perennial Ryegrass/Poa An;Perennial Ryegrass/Poa An;Unknown;Perennial Ryegrass/Poa An;
2018;005;Pebble Beach GL; 3; 5;   0;   0;   0;   0;   0;   0;   0;   0;   0;   0;Medium;Medium;.11;2.00;.44;12.; 8 mph;IW; 15 mph;IW;188;193;3;Poa annua;Perennial Ryegrass/Poa An;Perennial Ryegrass/Poa An;Unknown;Perennial Ryegrass/Poa An;
2018;005;Pebble Beach GL; 3; 6;  53;  25;  46;  27;  34;  30;  31;  32;  26;  35;Medium;Medium;.11;2.00;.44;12.; 8 mph;IW; 15 mph;IW;513;528;5;Poa annua;Perennial Ryegrass/Poa An;Perennial Ryegrass/Poa An;Unknown;Perennial Ryegrass/Poa An;
2018;005;Pebble Beach GL; 3; 7;   0;   0;   0;   0;   0;   0;   0;   0;   0;   0;Medium;Medium;.11;2.00;.44;12.; 8 mph;LR; 15 mph;LR;106;112;3;Poa annua;Perennial Ryegrass/Poa An;Perennial Ryegrass/Poa An;Unknown;Perennial Ryegrass/Poa An;
2018;005;Pebble Beach GL; 3; 8;  30;  25;   0;   0;   0;   0;   0;   0;  31;  35;Medium;Medium;.11;2.00;.44;12.; 8 mph;LR; 15 mph;LR;418;420;4;Poa annua;Perennial Ryegrass/Poa An;Perennial Ryegrass/Poa An;Unknown;Perennial Ryegrass/Poa An;
2018;005;Pebble Beach GL; 3; 9;  45;  25;  37;  27;  37;  30;  50;  32;  33;  35;Medium;Medium;.11;2.00;.44;12.; 8 mph;RL; 15 mph;RL;466;486;4;Poa annua;Perennial Ryegrass/Poa An;Perennial Ryegrass/Poa An;Unknown;Perennial Ryegrass/Poa An;
2018;005;Pebble Beach GL; 3;10;  43;  25;  39;  27;  45;  30;  50;  32;  33;  35;Medium;Medium;.11;2.00;.44;12.; 8 mph;RL; 15 mph;RL;446;442;4;Poa annua;Perennial Ryegrass/Poa An;Perennial Ryegrass/Poa An;Unknown;Perennial Ryegrass/Poa An;
2018;005;Pebble Beach GL; 3;11;  47;  26;  45;  29;  38;  31;  24;  34;   0;   0;Medium;Medium;.11;2.00;.44;12.; 8 mph;RL; 15 mph;RL;380;377;4;Poa annua;Perennial Ryegrass/Poa An;Perennial Ryegrass/Poa An;Unknown;Perennial Ryegrass/Poa An;
2018;005;Pebble Beach GL; 3;12;   0;   0;   0;   0;   0;   0;   0;   0;   0;   0;Medium;Medium;.11;2.00;.44;12.; 8 mph;RL; 15 mph;RL;202;202;3;Poa annua;Perennial Ryegrass/Poa An;Perennial Ryegrass/Poa An;Unknown;Perennial Ryegrass/Poa An;
2018;005;Pebble Beach GL; 3;13;  40;  25;  30;  27;  25;  30;  25;  32;  17;  35;Medium;Medium;.11;2.00;.44;12.; 8 mph;RL; 15 mph;RL;399;401;4;Poa annua;Perennial Ryegrass/Poa An;Perennial Ryegrass/Poa An;Unknown;Perennial Ryegrass/Poa An;
2018;005;Pebble Beach GL; 3;14;  32;  28;  52;  31;  48;  33;  45;  36;  39;  38;Medium;Medium;.11;2.00;.44;12.; 8 mph;LR; 15 mph;LR;573;583;5;Poa annua;Perennial Ryegrass/Poa An;Perennial Ryegrass/Poa An;Unknown;Perennial Ryegrass/Poa An;
2018;005;Pebble Beach GL; 3;15;  38;  25;  44;  27;  41;  30;  37;  32;  28;  35;Medium;Medium;.11;2.00;.44;12.; 8 mph;IW; 15 mph;IW;397;388;4;Poa annua;Perennial Ryegrass/Poa An;Perennial Ryegrass/Poa An;Unknown;Perennial Ryegrass/Poa An;
2018;005;Pebble Beach GL; 3;16;  42;  25;  26;  28;  26;  30;   0;   0;   0;   0;Medium;Medium;.11;2.00;.44;12.; 8 mph;LR; 15 mph;LR;403;405;4;Poa annua;Perennial Ryegrass/Poa An;Perennial Ryegrass/Poa An;Unknown;Perennial Ryegrass/Poa An;
2018;005;Pebble Beach GL; 3;17;   0;   0;   0;   0;   0;   0;   0;   0;   0;   0;Medium;Medium;.11;2.00;.44;12.; 8 mph;LR; 15 mph;LR;178;190;3;Poa annua;Perennial Ryegrass/Poa An;Perennial Ryegrass/Poa An;Unknown;Perennial Ryegrass/Poa An;
2018;005;Pebble Beach GL; 3;18;  44;  26;  41;  28;  48;  31;  47;  33;  39;  36;Medium;Medium;.11;2.00;.44;12.; 8 mph;LR; 15 mph;LR;543;537;5;Poa annua;Perennial Ryegrass/Poa An;Perennial Ryegrass/Poa An;Unknown;Perennial Ryegrass/Poa An;
2018;005;Pebble Beach GL; 4; 1;  19;  26;  18;  28;  19;  31;  13;  33;   0;   0;Medium;Medium;.11;2.00;.44;12.; Calm;C; 10 mph;IW;381;384;4;Poa annua;Perennial Ryegrass/Poa An;Perennial Ryegrass/Poa An;Unknown;Perennial Ryegrass/Poa An;
2018;005;Pebble Beach GL; 4; 2;  44;  26;  39;  28;  26;  31;  25;  34;  31;  36;Medium;Medium;.11;2.00;.44;12.; Calm;C; 10 mph;DW;502;522;5;Poa annua;Perennial Ryegrass/Poa An;Perennial Ryegrass/Poa An;Unknown;Perennial Ryegrass/Poa An;
2018;005;Pebble Beach GL; 4; 3;  60;  25;  31;  27;  32;  30;  31;  32;  23;  35;Medium;Medium;.11;2.00;.44;12.; Calm;C; 10 mph;DW;390;396;4;Poa annua;Perennial Ryegrass/Poa An;Perennial Ryegrass/Poa An;Unknown;Perennial Ryegrass/Poa An;
2018;005;Pebble Beach GL; 4; 4;  36;  27;  30;  29;   8;  32;   0;   0;   0;   0;Medium;Medium;.11;2.00;.44;12.; Calm;C; 10 mph;RL;331;336;4;Poa annua;Perennial Ryegrass/Poa An;Perennial Ryegrass/Poa An;Unknown;Perennial Ryegrass/Poa An;
2018;005;Pebble Beach GL; 4; 5;   0;   0;   0;   0;   0;   0;   0;   0;   0;   0;Medium;Medium;.11;2.00;.44;12.; Calm;C; 10 mph;IW;188;206;3;Poa annua;Perennial Ryegrass/Poa An;Perennial Ryegrass/Poa An;Unknown;Perennial Ryegrass/Poa An;
2018;005;Pebble Beach GL; 4; 6;  53;  25;  46;  27;  34;  30;  31;  32;  26;  35;Medium;Medium;.11;2.00;.44;12.; Calm;C; 10 mph;IW;513;522;5;Poa annua;Perennial Ryegrass/Poa An;Perennial Ryegrass/Poa An;Unknown;Perennial Ryegrass/Poa An;
2018;005;Pebble Beach GL; 4; 7;   0;   0;   0;   0;   0;   0;   0;   0;   0;   0;Medium;Medium;.11;2.00;.44;12.; Calm;C; 10 mph;LR;106;110;3;Poa annua;Perennial Ryegrass/Poa An;Perennial Ryegrass/Poa An;Unknown;Perennial Ryegrass/Poa An;
2018;005;Pebble Beach GL; 4; 8;  30;  25;   0;   0;   0;   0;   0;   0;  31;  35;Medium;Medium;.11;2.00;.44;12.; Calm;C; 10 mph;LR;418;415;4;Poa annua;Perennial Ryegrass/Poa An;Perennial Ryegrass/Poa An;Unknown;Perennial Ryegrass/Poa An;
2018;005;Pebble Beach GL; 4; 9;  45;  25;  37;  27;  37;  30;  50;  32;  33;  35;Medium;Medium;.11;2.00;.44;12.; Calm;C; 10 mph;RL;466;474;4;Poa annua;Perennial Ryegrass/Poa An;Perennial Ryegrass/Poa An;Unknown;Perennial Ryegrass/Poa An;
2018;005;Pebble Beach GL; 4;10;  43;  25;  39;  28;  45;  30;  50;  32;  33;  35;Medium;Medium;.11;2.00;.44;12.; Calm;C; 10 mph;RL;446;443;4;Poa annua;Perennial Ryegrass/Poa An;Perennial Ryegrass/Poa An;Unknown;Perennial Ryegrass/Poa An;
2018;005;Pebble Beach GL; 4;11;  47;  26;  45;  29;  38;  31;  24;  34;   0;   0;Medium;Medium;.11;2.00;.44;12.; Calm;C; 10 mph;RL;380;374;4;Poa annua;Perennial Ryegrass/Poa An;Perennial Ryegrass/Poa An;Unknown;Perennial Ryegrass/Poa An;
2018;005;Pebble Beach GL; 4;12;   0;   0;   0;   0;   0;   0;   0;   0;   0;   0;Medium;Medium;.11;2.00;.44;12.; Calm;C; 10 mph;RL;202;215;3;Poa annua;Perennial Ryegrass/Poa An;Perennial Ryegrass/Poa An;Unknown;Perennial Ryegrass/Poa An;
2018;005;Pebble Beach GL; 4;13;  40;  25;  30;  27;  25;  30;  25;  32;  17;  35;Medium;Medium;.11;2.00;.44;12.; Calm;C; 10 mph;RL;399;408;4;Poa annua;Perennial Ryegrass/Poa An;Perennial Ryegrass/Poa An;Unknown;Perennial Ryegrass/Poa An;
2018;005;Pebble Beach GL; 4;14;  32;  29;  52;  31;  48;  34;  45;  36;  39;  38;Medium;Medium;.11;2.00;.44;12.; Calm;C; 10 mph;DW;573;580;5;Poa annua;Perennial Ryegrass/Poa An;Perennial Ryegrass/Poa An;Unknown;Perennial Ryegrass/Poa An;
2018;005;Pebble Beach GL; 4;15;  38;  25;  44;  27;  41;  30;  37;  32;  28;  35;Medium;Medium;.11;2.00;.44;12.; Calm;C; 10 mph;LR;397;401;4;Poa annua;Perennial Ryegrass/Poa An;Perennial Ryegrass/Poa An;Unknown;Perennial Ryegrass/Poa An;
2018;005;Pebble Beach GL; 4;16;  42;  25;  26;  28;  26;  30;   0;   0;   0;   0;Medium;Medium;.11;2.00;.44;12.; Calm;C; 10 mph;DW;403;409;4;Poa annua;Perennial Ryegrass/Poa An;Perennial Ryegrass/Poa An;Unknown;Perennial Ryegrass/Poa An;
2018;005;Pebble Beach GL; 4;17;   0;   0;   0;   0;   0;   0;   0;   0;   0;   0;Medium;Medium;.11;2.00;.44;12.; Calm;C; 10 mph;LR;178;182;3;Poa annua;Perennial Ryegrass/Poa An;Perennial Ryegrass/Poa An;Unknown;Perennial Ryegrass/Poa An;
2018;005;Pebble Beach GL; 4;18;  44;  26;  41;  29;  48;  31;  47;  33;  39;  36;Medium;Medium;.11;2.00;.44;12.; Calm;C; 10 mph;LR;543;531;5;Poa annua;Perennial Ryegrass/Poa An;Perennial Ryegrass/Poa An;Unknown;Perennial Ryegrass/Poa An;
2018;006;Waialae CC; 1; 1;  36;  27;  37;  29;  36;  32;  34;  34;  32;  37;Firm;Firm;.12;2.50;.40;11.;    12;RL;   8;RL;480;492;4;Tifdwarf Bermudagrass;Common 419 Bermudagrass;Common 419 Bermudagrass;Unknown;Common 419 Bermudagrass;
2018;006;Waialae CC; 1; 2;  32;  25;  29;  28;  28;  30;  33;  33;  36;  35;Firm;Firm;.12;2.50;.40;11.;    12;IW;   8;IW;423;414;4;Tifdwarf Bermudagrass;Common 419 Bermudagrass;Common 419 Bermudagrass;Unknown;Common 419 Bermudagrass;
2018;006;Waialae CC; 1; 3;  42;  25;  34;  27;  32;  30;  35;  32;  21;  35;Firm;Firm;.12;2.50;.40;11.;    12;DW;   8;DW;422;422;4;Tifdwarf Bermudagrass;Common 419 Bermudagrass;Common 419 Bermudagrass;Unknown;Common 419 Bermudagrass;
2018;006;Waialae CC; 1; 4;   0;   0;   0;   0;   0;   0;   0;   0;   0;   0;Firm;Firm;.12;2.50;.40;11.;    12;IW;   8;IW;204;202;3;Tifdwarf Bermudagrass;Common 419 Bermudagrass;Common 419 Bermudagrass;Unknown;Common 419 Bermudagrass;
2018;006;Waialae CC; 1; 5;  30;  26;  31;  28;  33;  31;  36;  33;  29;  36;Firm;Firm;.12;2.50;.40;11.;    12;RL;   8;RL;467;456;4;Tifdwarf Bermudagrass;Common 419 Bermudagrass;Common 419 Bermudagrass;Unknown;Common 419 Bermudagrass;
2018;006;Waialae CC; 1; 6;  41;  25;  32;  27;  39;  30;  29;  32;  29;  35;Firm;Firm;.12;2.50;.40;11.;    12;LR;   8;LR;460;474;4;Tifdwarf Bermudagrass;Common 419 Bermudagrass;Common 419 Bermudagrass;Unknown;Common 419 Bermudagrass;
2018;006;Waialae CC; 1; 7;   0;   0;   0;   0;   0;   0;   0;   0;   0;   0;Firm;Firm;.12;2.50;.40;11.;    12;IW;   8;IW;176;171;3;Tifdwarf Bermudagrass;Common 419 Bermudagrass;Common 419 Bermudagrass;Unknown;Common 419 Bermudagrass;
2018;006;Waialae CC; 1; 8;  34;  25;  39;  28;  36;  30;  36;  33;  37;  35;Firm;Firm;.12;2.50;.40;11.;    12;LR;   8;LR;454;456;4;Tifdwarf Bermudagrass;Common 419 Bermudagrass;Common 419 Bermudagrass;Unknown;Common 419 Bermudagrass;
2018;006;Waialae CC; 1; 9;  31;  29;  31;  31;  35;  34;  36;  36;  33;  39;Firm;Firm;.12;2.50;.40;11.;    12;LR;   8;LR;506;509;5;Tifdwarf Bermudagrass;Common 419 Bermudagrass;Common 419 Bermudagrass;Unknown;Common 419 Bermudagrass;
2018;006;Waialae CC; 1;10;  35;  27;  33;  30;  18;  32;   0;   0;   0;   0;Firm;Firm;.12;2.50;.40;11.;    12;IW;   8;IW;351;352;4;Tifdwarf Bermudagrass;Common 419 Bermudagrass;Common 419 Bermudagrass;Unknown;Common 419 Bermudagrass;
2018;006;Waialae CC; 1;11;   0;   0;   0;   0;   0;   0;   0;   0;   0;   0;Firm;Firm;.12;2.50;.40;11.;    12;LR;   8;LR;194;201;3;Tifdwarf Bermudagrass;Common 419 Bermudagrass;Common 419 Bermudagrass;Unknown;Common 419 Bermudagrass;
2018;006;Waialae CC; 1;12;  34;  26;  33;  28;  26;  31;  31;  33;  30;  36;Firm;Firm;.12;2.50;.40;11.;    12;RL;   8;RL;440;434;4;Tifdwarf Bermudagrass;Common 419 Bermudagrass;Common 419 Bermudagrass;Unknown;Common 419 Bermudagrass;
2018;006;Waialae CC; 1;13;  25;  26;  27;  29;  44;  31;  51;  34;  37;  36;Firm;Firm;.12;2.50;.40;11.;    12;LR;   8;LR;477;489;4;Tifdwarf Bermudagrass;Common 419 Bermudagrass;Common 419 Bermudagrass;Unknown;Common 419 Bermudagrass;
2018;006;Waialae CC; 1;14;  33;  25;  29;  28;  32;  30;  40;  33;  41;  35;Firm;Firm;.12;2.50;.40;11.;    12;RL;   8;RL;430;440;4;Tifdwarf Bermudagrass;Common 419 Bermudagrass;Common 419 Bermudagrass;Unknown;Common 419 Bermudagrass;
2018;006;Waialae CC; 1;15;  32;  26;  29;  29;  28;  31;  31;  34;   0;   0;Firm;Firm;.12;2.50;.40;11.;    12;LR;   8;LR;398;383;4;Tifdwarf Bermudagrass;Common 419 Bermudagrass;Common 419 Bermudagrass;Unknown;Common 419 Bermudagrass;
2018;006;Waialae CC; 1;16;  40;  25;  32;  27;  30;  30;  43;  33;  33;  35;Firm;Firm;.12;2.50;.40;11.;    12;DW;   8;DW;417;439;4;Tifdwarf Bermudagrass;Common 419 Bermudagrass;Common 419 Bermudagrass;Unknown;Common 419 Bermudagrass;
2018;006;Waialae CC; 1;17;   0;   0;   0;   0;   0;   0;   0;   0;   0;   0;Firm;Firm;.12;2.50;.40;11.;    12;DW;   8;DW;194;172;3;Tifdwarf Bermudagrass;Common 419 Bermudagrass;Common 419 Bermudagrass;Unknown;Common 419 Bermudagrass;
2018;006;Waialae CC; 1;18;  39;  26;  35;  28;  44;  31;  48;  33;  48;  36;Firm;Firm;.12;2.50;.40;11.;    12;DW;   8;DW;551;541;5;Tifdwarf Bermudagrass;Common 419 Bermudagrass;Common 419 Bermudagrass;Unknown;Common 419 Bermudagrass;
2018;006;Waialae CC; 2; 1;  36;  26;  37;  29;  36;  31;  34;  34;  32;  36;Firm;Firm;.12;2.50;.40;11.;    Calm;C;   8;LR;480;492;4;Tifdwarf Bermudagrass;Common 419 Bermudagrass;Common 419 Bermudagrass;Unknown;Common 419 Bermudagrass;
2018;006;Waialae CC; 2; 2;  32;  25;  29;  27;  28;  30;  33;  32;  36;  35;Firm;Firm;.12;2.50;.40;11.;    Calm;C;   8;DW;423;426;4;Tifdwarf Bermudagrass;Common 419 Bermudagrass;Common 419 Bermudagrass;Unknown;Common 419 Bermudagrass;
2018;006;Waialae CC; 2; 3;  42;  25;  34;  27;  32;  30;  35;  32;  21;  35;Firm;Firm;.12;2.50;.40;11.;    Calm;C;   8;IW;422;405;4;Tifdwarf Bermudagrass;Common 419 Bermudagrass;Common 419 Bermudagrass;Unknown;Common 419 Bermudagrass;
2018;006;Waialae CC; 2; 4;   0;   0;   0;   0;   0;   0;   0;   0;   0;   0;Firm;Firm;.12;2.50;.40;11.;    Calm;C;   8;DW;204;182;3;Tifdwarf Bermudagrass;Common 419 Bermudagrass;Common 419 Bermudagrass;Unknown;Common 419 Bermudagrass;
2018;006;Waialae CC; 2; 5;  30;  25;  31;  28;  33;  30;  36;  33;  29;  35;Firm;Firm;.12;2.50;.40;11.;    Calm;C;   8;LR;467;469;4;Tifdwarf Bermudagrass;Common 419 Bermudagrass;Common 419 Bermudagrass;Unknown;Common 419 Bermudagrass;
2018;006;Waialae CC; 2; 6;  41;  25;  32;  27;  39;  30;  29;  32;  29;  35;Firm;Firm;.12;2.50;.40;11.;    Calm;C;   8;RL;460;464;4;Tifdwarf Bermudagrass;Common 419 Bermudagrass;Common 419 Bermudagrass;Unknown;Common 419 Bermudagrass;
2018;006;Waialae CC; 2; 7;   0;   0;   0;   0;   0;   0;   0;   0;   0;   0;Firm;Firm;.12;2.50;.40;11.;    Calm;C;   8;DW;176;164;3;Tifdwarf Bermudagrass;Common 419 Bermudagrass;Common 419 Bermudagrass;Unknown;Common 419 Bermudagrass;
2018;006;Waialae CC; 2; 8;  34;  26;  39;  28;  36;  31;  36;  33;  37;  36;Firm;Firm;.12;2.50;.40;11.;    Calm;C;   8;RL;454;444;4;Tifdwarf Bermudagrass;Common 419 Bermudagrass;Common 419 Bermudagrass;Unknown;Common 419 Bermudagrass;
2018;006;Waialae CC; 2; 9;  31;  29;  31;  31;  35;  34;  36;  36;  33;  39;Firm;Firm;.12;2.50;.40;11.;    Calm;C;   8;RL;506;496;5;Tifdwarf Bermudagrass;Common 419 Bermudagrass;Common 419 Bermudagrass;Unknown;Common 419 Bermudagrass;
2018;006;Waialae CC; 2;10;  35;  27;  33;  30;  18;  32;   0;   0;   0;   0;Firm;Firm;.12;2.50;.40;11.;    Calm;C;   8;DW;351;342;4;Tifdwarf Bermudagrass;Common 419 Bermudagrass;Common 419 Bermudagrass;Unknown;Common 419 Bermudagrass;
2018;006;Waialae CC; 2;11;   0;   0;   0;   0;   0;   0;   0;   0;   0;   0;Firm;Firm;.12;2.50;.40;11.;    Calm;C;   8;RL;194;182;3;Tifdwarf Bermudagrass;Common 419 Bermudagrass;Common 419 Bermudagrass;Unknown;Common 419 Bermudagrass;
2018;006;Waialae CC; 2;12;  34;  26;  33;  28;  26;  31;  31;  33;  30;  36;Firm;Firm;.12;2.50;.40;11.;    Calm;C;   8;LR;440;437;4;Tifdwarf Bermudagrass;Common 419 Bermudagrass;Common 419 Bermudagrass;Unknown;Common 419 Bermudagrass;
2018;006;Waialae CC; 2;13;  25;  26;  27;  29;  44;  31;  51;  34;  37;  36;Firm;Firm;.12;2.50;.40;11.;    Calm;C;   8;RL;477;510;4;Tifdwarf Bermudagrass;Common 419 Bermudagrass;Common 419 Bermudagrass;Unknown;Common 419 Bermudagrass;
2018;006;Waialae CC; 2;14;  33;  25;  29;  28;  32;  30;  40;  33;  41;  35;Firm;Firm;.12;2.50;.40;11.;    Calm;C;   8;LR;430;434;4;Tifdwarf Bermudagrass;Common 419 Bermudagrass;Common 419 Bermudagrass;Unknown;Common 419 Bermudagrass;
2018;006;Waialae CC; 2;15;  32;  26;  29;  29;  28;  31;  31;  34;   0;   0;Firm;Firm;.12;2.50;.40;11.;    Calm;C;   8;RL;398;387;4;Tifdwarf Bermudagrass;Common 419 Bermudagrass;Common 419 Bermudagrass;Unknown;Common 419 Bermudagrass;
2018;006;Waialae CC; 2;16;  40;  25;  32;  27;  30;  30;  43;  32;  33;  35;Firm;Firm;.12;2.50;.40;11.;    Calm;C;   8;IW;417;441;4;Tifdwarf Bermudagrass;Common 419 Bermudagrass;Common 419 Bermudagrass;Unknown;Common 419 Bermudagrass;
2018;006;Waialae CC; 2;17;   0;   0;   0;   0;   0;   0;   0;   0;   0;   0;Firm;Firm;.12;2.50;.40;11.;    Calm;C;   8;IW;194;192;3;Tifdwarf Bermudagrass;Common 419 Bermudagrass;Common 419 Bermudagrass;Unknown;Common 419 Bermudagrass;
2018;006;Waialae CC; 2;18;  39;  26;  35;  28;  44;  31;  48;  33;  48;  36;Firm;Firm;.12;2.50;.40;11.;    Calm;C;   8;IW;551;549;5;Tifdwarf Bermudagrass;Common 419 Bermudagrass;Common 419 Bermudagrass;Unknown;Common 419 Bermudagrass;
2018;006;Waialae CC; 3; 1;  36;  27;  37;  29;  36;  32;  34;  34;  32;  37;Firm;Firm;.12;2.50;.40;11.;    5;DW;   5;DW;480;482;4;Tifdwarf Bermudagrass;Common 419 Bermudagrass;Common 419 Bermudagrass;Unknown;Common 419 Bermudagrass;
